,Unnamed: 0,_id,coc,con,brc,brn,OC,BCM,BC,MBC,SCA,SC,ST,year
905,905,62b0ba0e789189e900016330,2025,"ANNA UNIVERSITY REGIONAL CAMPUS, COIMBATORE,MARUTHAMALAI MAIN ROAD, NAVAVOOR,COIMBATORE DIST, PIN - 641046.",EE,ELECTRICAL AND ELECTRONICS ENGG.,20005.0,37398.5,27252.0,29955.0,40660.0,50265.0,,2018
906,906,62b0ba0e789189e900016331,2025,"ANNA UNIVERSITY REGIONAL CAMPUS, COIMBATORE,MARUTHAMALAI MAIN ROAD, NAVAVOOR,COIMBATORE DIST, PIN - 641046.",ME,MECHANICAL ENGINEERING,19859.0,30652.0,27374.0,28675.0,63358.0,51910.0,96805.0,2018
907,907,62b0ba0e789189e900016338,2302,"SRI SHANMUGHA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUCHENGODE - SANKARI MAIN ROAD,,SALEM DIST, PIN - 637304.",AG,AGRICULTURE ENGINEERING,53025.0,90282.0,82537.0,102432.0,80978.0,94154.0,,2018
908,908,62b0ba0e789189e90001633b,2302,"SRI SHANMUGHA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUCHENGODE - SANKARI MAIN ROAD,,SALEM DIST, PIN - 637304.",CE,CIVIL ENGINEERING,99013.0,,,,,,,2018
909,909,62b0ba0e789189e90001633a,2302,"SRI SHANMUGHA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUCHENGODE - SANKARI MAIN ROAD,,SALEM DIST, PIN - 637304.",CS,COMPUTER SCIENCE AND ENGG.,61746.0,,100061.0,96932.0,79999.0,90702.0,,2018
910,910,62b0ba0e789189e90001633c,2302,"SRI SHANMUGHA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUCHENGODE - SANKARI MAIN ROAD,,SALEM DIST, PIN - 637304.",EC,ELECTRONICS AND COMMUNICATION ENGG.,61562.0,,101388.0,103056.0,78856.0,99093.0,,2018
911,911,62b0ba0e789189e90001633e,2302,"SRI SHANMUGHA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUCHENGODE - SANKARI MAIN ROAD,,SALEM DIST, PIN - 637304.",ME,MECHANICAL ENGINEERING,92174.0,,100442.0,97343.0,,97209.0,,2018
912,912,62b0ba0e789189e90001633d,2314,"MUTHAYAMMAL COLLEGE OF ENGINEERING,KAKKAVERI,,NAMAKKAL DIST, PIN - 637408.",CS,COMPUTER SCIENCE AND ENGG.,80521.0,,95953.0,103010.0,,,,2018
913,913,62b0ba0e789189e900016340,2314,"MUTHAYAMMAL COLLEGE OF ENGINEERING,KAKKAVERI,,NAMAKKAL DIST, PIN - 637408.",EC,ELECTRONICS AND COMMUNICATION ENGG.,95022.0,,98932.0,95804.0,,,,2018
914,914,62b0ba0e789189e90001633f,2314,"MUTHAYAMMAL COLLEGE OF ENGINEERING,KAKKAVERI,,NAMAKKAL DIST, PIN - 637408.",EE,ELECTRICAL AND ELECTRONICS ENGG.,78195.0,,96517.0,95955.0,,,,2018
915,915,62b0ba0e789189e900016343,2314,"MUTHAYAMMAL COLLEGE OF ENGINEERING,KAKKAVERI,,NAMAKKAL DIST, PIN - 637408.",ME,MECHANICAL ENGINEERING,81397.0,,97287.0,101669.0,,94441.0,,2018
916,916,62b0ba0e789189e900016341,2327,"N.S.N. COLLEGE OF ENGINEERING AND TECHNOLOGY,N.S.N. KALVI NAGAR, NH-7,KARUR DIST, PIN - 639003.",CE,CIVIL ENGINEERING,100082.5,,,,,,,2018
917,917,62b0ba0e789189e900016342,2327,"N.S.N. COLLEGE OF ENGINEERING AND TECHNOLOGY,N.S.N. KALVI NAGAR, NH-7,KARUR DIST, PIN - 639003.",CS,COMPUTER SCIENCE AND ENGG.,76302.0,100609.0,96180.0,101325.0,87431.0,102968.0,,2018
918,918,62b0ba0e789189e900016344,2327,"N.S.N. COLLEGE OF ENGINEERING AND TECHNOLOGY,N.S.N. KALVI NAGAR, NH-7,KARUR DIST, PIN - 639003.",EC,ELECTRONICS AND COMMUNICATION ENGG.,87569.0,,99303.0,103427.0,96034.0,103057.0,,2018
919,919,62b0ba0e789189e900016346,2327,"N.S.N. COLLEGE OF ENGINEERING AND TECHNOLOGY,N.S.N. KALVI NAGAR, NH-7,KARUR DIST, PIN - 639003.",EE,ELECTRICAL AND ELECTRONICS ENGG.,101852.0,,,,,,,2018
920,920,62b0ba0e789189e900016345,2327,"N.S.N. COLLEGE OF ENGINEERING AND TECHNOLOGY,N.S.N. KALVI NAGAR, NH-7,KARUR DIST, PIN - 639003.",ME,MECHANICAL ENGINEERING,91825.0,,101018.0,102337.0,97378.0,103118.0,,2018
921,921,62b0ba0e789189e900016347,2328,"K S R INSTITUTE FOR ENGINEERING AND TECHNOLOGY,K.S.R. KALVI NAGAR (POST) , THOKKAVADI (VILLAGE),NAMAKKAL DIST, PIN - 637215.",CS,COMPUTER SCIENCE AND ENGG.,70771.0,,99495.0,102837.0,88823.0,98388.0,,2018
922,922,62b0ba0e789189e900016348,2328,"K S R INSTITUTE FOR ENGINEERING AND TECHNOLOGY,K.S.R. KALVI NAGAR (POST) , THOKKAVADI (VILLAGE),NAMAKKAL DIST, PIN - 637215.",EC,ELECTRONICS AND COMMUNICATION ENGG.,100935.0,,,,,,,2018
923,923,62b0ba0e789189e900016349,2328,"K S R INSTITUTE FOR ENGINEERING AND TECHNOLOGY,K.S.R. KALVI NAGAR (POST) , THOKKAVADI (VILLAGE),NAMAKKAL DIST, PIN - 637215.",EE,ELECTRICAL AND ELECTRONICS ENGG.,95386.0,,,,,,,2018
924,924,62b0ba0e789189e90001634a,2328,"K S R INSTITUTE FOR ENGINEERING AND TECHNOLOGY,K.S.R. KALVI NAGAR (POST) , THOKKAVADI (VILLAGE),NAMAKKAL DIST, PIN - 637215.",IT,INFORMATION TECHNOLOGY,73767.0,,98987.0,102419.0,,,,2018
925,925,62b0ba0e789189e90001634b,2328,"K S R INSTITUTE FOR ENGINEERING AND TECHNOLOGY,K.S.R. KALVI NAGAR (POST) , THOKKAVADI (VILLAGE),NAMAKKAL DIST, PIN - 637215.",ME,MECHANICAL ENGINEERING,99296.0,,,,,,,2018
926,926,62b0ba0e789189e90001634c,2329,"RATHINAM TECHNICAL CAMPUS,RATHINAM TECHZONE CAMPUS, POLLACHI ROAD,,COIMBATORE DIST, PIN - 641021.",CE,CIVIL ENGINEERING,102856.0,,,,,,,2018
927,927,62b0ba0e789189e90001634d,2329,"RATHINAM TECHNICAL CAMPUS,RATHINAM TECHZONE CAMPUS, POLLACHI ROAD,,COIMBATORE DIST, PIN - 641021.",CS,COMPUTER SCIENCE AND ENGG.,84597.0,,95879.0,96052.0,97641.0,103172.0,,2018
928,928,62b0ba0e789189e90001634e,2329,"RATHINAM TECHNICAL CAMPUS,RATHINAM TECHZONE CAMPUS, POLLACHI ROAD,,COIMBATORE DIST, PIN - 641021.",EC,ELECTRONICS AND COMMUNICATION ENGG.,91595.0,,101286.0,100551.0,91812.0,101908.0,,2018
929,929,62b0ba0e789189e900016350,2329,"RATHINAM TECHNICAL CAMPUS,RATHINAM TECHZONE CAMPUS, POLLACHI ROAD,,COIMBATORE DIST, PIN - 641021.",IT,INFORMATION TECHNOLOGY,80826.0,,92864.0,103431.0,,103066.0,,2018
930,930,62b0ba0e789189e90001634f,2329,"RATHINAM TECHNICAL CAMPUS,RATHINAM TECHZONE CAMPUS, POLLACHI ROAD,,COIMBATORE DIST, PIN - 641021.",ME,MECHANICAL ENGINEERING,93245.0,,,,,,,2018
931,931,62b0ba0e789189e900016352,2332,"AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,ERRATTAIKARADU,,ERODE DIST, PIN - 638312.",EC,ELECTRONICS AND COMMUNICATION ENGG.,95734.0,,,,,,,2018
932,932,62b0ba0e789189e900016351,2332,"AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,ERRATTAIKARADU,,ERODE DIST, PIN - 638312.",EE,ELECTRICAL AND ELECTRONICS ENGG.,103432.0,,,,,,,2018
933,933,62b0ba0e789189e900016353,2332,"AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,ERRATTAIKARADU,,ERODE DIST, PIN - 638312.",ME,MECHANICAL ENGINEERING,103182.0,,,,,,,2018
934,934,62b0ba0e789189e900016354,2338,"ASIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ASIAN COLLEGE ROAD, NEAR NH - 948, SARAVANAMPATTI,,COIMBATORE DIST, PIN - 641110.",CE,CIVIL ENGINEERING,102431.5,,,,,,,2018
935,935,62b0ba0e789189e900016355,2338,"ASIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ASIAN COLLEGE ROAD, NEAR NH - 948, SARAVANAMPATTI,,COIMBATORE DIST, PIN - 641110.",CS,COMPUTER SCIENCE AND ENGG.,97719.0,,,,,,,2018
936,936,62b0ba0e789189e900016356,2338,"ASIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ASIAN COLLEGE ROAD, NEAR NH - 948, SARAVANAMPATTI,,COIMBATORE DIST, PIN - 641110.",EC,ELECTRONICS AND COMMUNICATION ENGG.,76657.0,,,,,,,2018
937,937,62b0ba0e789189e900016357,2338,"ASIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ASIAN COLLEGE ROAD, NEAR NH - 948, SARAVANAMPATTI,,COIMBATORE DIST, PIN - 641110.",EE,ELECTRICAL AND ELECTRONICS ENGG.,102020.0,,,,,,,2018
938,938,62b0ba0e789189e900016358,2338,"ASIAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ASIAN COLLEGE ROAD, NEAR NH - 948, SARAVANAMPATTI,,COIMBATORE DIST, PIN - 641110.",ME,MECHANICAL ENGINEERING,86981.0,,,,,,,2018
939,939,62b0ba0e789189e900016359,2341,"GANESH COLLEGE OF ENGINEERING,ATTUR MAIN ROAD, METTUPATTI,SALEM DIST, PIN - 636111.",CE,CIVIL ENGINEERING,69000.0,,,,,,,2018
940,940,62b0ba0e789189e90001635b,2341,"GANESH COLLEGE OF ENGINEERING,ATTUR MAIN ROAD, METTUPATTI,SALEM DIST, PIN - 636111.",CS,COMPUTER SCIENCE AND ENGG.,100574.0,,,,,,,2018
941,941,62b0ba0e789189e90001635c,2341,"GANESH COLLEGE OF ENGINEERING,ATTUR MAIN ROAD, METTUPATTI,SALEM DIST, PIN - 636111.",EC,ELECTRONICS AND COMMUNICATION ENGG.,102032.0,,,,,,,2018
942,942,62b0ba0e789189e90001635a,2341,"GANESH COLLEGE OF ENGINEERING,ATTUR MAIN ROAD, METTUPATTI,SALEM DIST, PIN - 636111.",EE,ELECTRICAL AND ELECTRONICS ENGG.,102508.0,,,,,,,2018
943,943,62b0ba0e789189e90001635e,2341,"GANESH COLLEGE OF ENGINEERING,ATTUR MAIN ROAD, METTUPATTI,SALEM DIST, PIN - 636111.",ME,MECHANICAL ENGINEERING,102575.0,,,,,,,2018
944,944,62b0ba0e789189e90001635d,2342,"SRI RANGANATHAR INSTITUTE OF ENGINEERING & TECHNOLOGY,1/162, THUDIYALUR TO KOVILPALAYAM RD,,COIMBATORE DIST, PIN - 641110.",CE,CIVIL ENGINEERING,100139.0,,,,101653.0,102223.0,,2018
945,945,62b0ba0e789189e900016363,2342,"SRI RANGANATHAR INSTITUTE OF ENGINEERING & TECHNOLOGY,1/162, THUDIYALUR TO KOVILPALAYAM RD,,COIMBATORE DIST, PIN - 641110.",CS,COMPUTER SCIENCE AND ENGG.,72469.0,,97873.0,100008.5,73797.0,89982.0,,2018
946,946,62b0ba0e789189e90001635f,2342,"SRI RANGANATHAR INSTITUTE OF ENGINEERING & TECHNOLOGY,1/162, THUDIYALUR TO KOVILPALAYAM RD,,COIMBATORE DIST, PIN - 641110.",EC,ELECTRONICS AND COMMUNICATION ENGG.,75530.0,98674.0,97277.0,,82188.0,99345.0,,2018
947,947,62b0ba0e789189e900016360,2342,"SRI RANGANATHAR INSTITUTE OF ENGINEERING & TECHNOLOGY,1/162, THUDIYALUR TO KOVILPALAYAM RD,,COIMBATORE DIST, PIN - 641110.",EE,ELECTRICAL AND ELECTRONICS ENGG.,95080.0,,,100386.0,98434.0,99395.5,,2018
948,948,62b0ba0e789189e900016361,2342,"SRI RANGANATHAR INSTITUTE OF ENGINEERING & TECHNOLOGY,1/162, THUDIYALUR TO KOVILPALAYAM RD,,COIMBATORE DIST, PIN - 641110.",ME,MECHANICAL ENGINEERING,59159.0,,96724.0,98510.0,103203.0,101639.0,,2018
949,949,62b0ba0e789189e900016366,2343,"INDIAN INSTITUTE OF HANDLOOM TECHNOLOGY,FOULKE'S COMPOUND, THILLAI NAGAR,,SALEM DIST, PIN - 636001.",HT,HANDLOOM & TEXTILE TECHNOLOGY,17254.0,42456.0,22922.0,26200.0,50988.0,55432.0,,2018
950,950,62b0ba0e789189e900016362,2345,"DHIRAJLAL GANDHI COLLEGE OF TECHNOLOGY,SALEM BENGALURU HIGHWAY,OPPOSITE TO AIRPORT,,SALEM DIST, PIN - 636309.",CE,CIVIL ENGINEERING,88021.0,90428.0,93657.0,102739.0,,103287.0,102915.0,2018
951,951,62b0ba0e789189e900016364,2345,"DHIRAJLAL GANDHI COLLEGE OF TECHNOLOGY,SALEM BENGALURU HIGHWAY,OPPOSITE TO AIRPORT,,SALEM DIST, PIN - 636309.",CS,COMPUTER SCIENCE AND ENGG.,47198.0,70350.0,78787.0,67769.0,83644.0,101415.0,86524.0,2018
952,952,62b0ba0e789189e900016365,2345,"DHIRAJLAL GANDHI COLLEGE OF TECHNOLOGY,SALEM BENGALURU HIGHWAY,OPPOSITE TO AIRPORT,,SALEM DIST, PIN - 636309.",EC,ELECTRONICS AND COMMUNICATION ENGG.,52865.0,89043.5,85742.0,99990.0,83404.0,99595.0,102167.0,2018
953,953,62b0ba0e789189e900016369,2345,"DHIRAJLAL GANDHI COLLEGE OF TECHNOLOGY,SALEM BENGALURU HIGHWAY,OPPOSITE TO AIRPORT,,SALEM DIST, PIN - 636309.",EE,ELECTRICAL AND ELECTRONICS ENGG.,62114.0,,95654.0,102207.0,73374.0,103222.0,,2018
954,954,62b0ba0e789189e900016367,2345,"DHIRAJLAL GANDHI COLLEGE OF TECHNOLOGY,SALEM BENGALURU HIGHWAY,OPPOSITE TO AIRPORT,,SALEM DIST, PIN - 636309.",ME,MECHANICAL ENGINEERING,77730.0,86994.0,93494.0,97214.0,102691.0,101770.0,,2018
955,955,62b0ba0e789189e900016368,2346,"SHREE SATHYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-47, MANJAKKALPATTI,,SALEM DIST, PIN - 637301.",CS,COMPUTER SCIENCE AND ENGG.,94798.0,,,,,,,2018
956,956,62b0ba0e789189e90001636b,2346,"SHREE SATHYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-47, MANJAKKALPATTI,,SALEM DIST, PIN - 637301.",EE,ELECTRICAL AND ELECTRONICS ENGG.,93831.0,,,,,,,2018
957,957,62b0ba0e789189e90001636c,2346,"SHREE SATHYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-47, MANJAKKALPATTI,,SALEM DIST, PIN - 637301.",ME,MECHANICAL ENGINEERING,102037.0,,,,,,,2018
958,958,62b0ba0e789189e90001636a,2347,"AVS COLLEGE OF TECHNOLOGY,ATTUR MAIN ROAD,NEAR AVS COLLEGE OF ARTS,SALEM DIST, PIN - 636106.",CE,CIVIL ENGINEERING,102006.0,,,103168.0,,,,2018
959,959,62b0ba0e789189e90001636e,2347,"AVS COLLEGE OF TECHNOLOGY,ATTUR MAIN ROAD,NEAR AVS COLLEGE OF ARTS,SALEM DIST, PIN - 636106.",CS,COMPUTER SCIENCE AND ENGG.,54907.0,,97588.0,87466.0,,,,2018
960,960,62b0ba0e789189e90001636d,2347,"AVS COLLEGE OF TECHNOLOGY,ATTUR MAIN ROAD,NEAR AVS COLLEGE OF ARTS,SALEM DIST, PIN - 636106.",EC,ELECTRONICS AND COMMUNICATION ENGG.,47951.0,71481.0,97953.0,84886.0,,,,2018
961,961,62b0ba0e789189e90001636f,2347,"AVS COLLEGE OF TECHNOLOGY,ATTUR MAIN ROAD,NEAR AVS COLLEGE OF ARTS,SALEM DIST, PIN - 636106.",EE,ELECTRICAL AND ELECTRONICS ENGG.,52733.0,62348.0,99792.0,99780.0,,82271.0,,2018
962,962,62b0ba0e789189e900016370,2347,"AVS COLLEGE OF TECHNOLOGY,ATTUR MAIN ROAD,NEAR AVS COLLEGE OF ARTS,SALEM DIST, PIN - 636106.",ME,MECHANICAL ENGINEERING,71386.0,,100448.0,92097.0,,,,2018
963,963,62b0ba0e789189e900016371,2349,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,K.G. CHAVADI,,COIMBATORE DIST, PIN - 641105.",BM,BIO MEDICAL ENGINEERING,65372.0,81776.0,,,,81524.0,,2018
964,964,62b0ba0e789189e900016372,2349,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,K.G. CHAVADI,,COIMBATORE DIST, PIN - 641105.",CE,CIVIL ENGINEERING,65474.0,,,,,,,2018
965,965,62b0ba0e789189e900016374,2349,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,K.G. CHAVADI,,COIMBATORE DIST, PIN - 641105.",CS,COMPUTER SCIENCE AND ENGG.,98795.0,,,,,,,2018
966,966,62b0ba0e789189e900016373,2349,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,K.G. CHAVADI,,COIMBATORE DIST, PIN - 641105.",EC,ELECTRONICS AND COMMUNICATION ENGG.,100289.0,,,,,,,2018
967,967,62b0ba0e789189e900016375,2349,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,K.G. CHAVADI,,COIMBATORE DIST, PIN - 641105.",ME,MECHANICAL ENGINEERING,98429.0,,,,,,,2018
968,968,62b0ba0e789189e900016376,2354,"POLLACHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,107/1B, MAIN ROAD, PIE TECH CAMPUS,,COIMBATORE DIST, PIN - 642205.",CE,CIVIL ENGINEERING,102789.0,,,,,103335.0,,2018
969,969,62b0ba0e789189e900016377,2354,"POLLACHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,107/1B, MAIN ROAD, PIE TECH CAMPUS,,COIMBATORE DIST, PIN - 642205.",CS,COMPUTER SCIENCE AND ENGG.,73363.0,92348.0,101545.0,98086.0,80988.0,96660.0,,2018
970,970,62b0ba0e789189e900016378,2354,"POLLACHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,107/1B, MAIN ROAD, PIE TECH CAMPUS,,COIMBATORE DIST, PIN - 642205.",EC,ELECTRONICS AND COMMUNICATION ENGG.,86155.0,97652.0,101123.0,101334.0,98385.0,103400.0,,2018
971,971,62b0ba0e789189e90001638b,2354,"POLLACHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,107/1B, MAIN ROAD, PIE TECH CAMPUS,,COIMBATORE DIST, PIN - 642205.",EE,ELECTRICAL AND ELECTRONICS ENGG.,100637.0,,,,103258.0,102331.0,,2018
972,972,62b0ba0e789189e90001638a,2354,"POLLACHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,107/1B, MAIN ROAD, PIE TECH CAMPUS,,COIMBATORE DIST, PIN - 642205.",ME,MECHANICAL ENGINEERING,91031.0,,,103191.0,102398.0,100726.0,,2018
973,973,62b0ba0e789189e90001638c,2355,"CHERAN COLLEGE OF ENGINEERING,CHERAN NAGAR, NH-67, COIMBATORE MAIN ROAD,,KARUR DIST, PIN - 639111.",CE,CIVIL ENGINEERING,103406.0,,,,,,,2018
974,974,62b0ba0e789189e900016379,2355,"CHERAN COLLEGE OF ENGINEERING,CHERAN NAGAR, NH-67, COIMBATORE MAIN ROAD,,KARUR DIST, PIN - 639111.",CS,COMPUTER SCIENCE AND ENGG.,71092.0,,88335.0,96070.0,84572.0,96314.0,,2018
975,975,62b0ba0e789189e90001638f,2355,"CHERAN COLLEGE OF ENGINEERING,CHERAN NAGAR, NH-67, COIMBATORE MAIN ROAD,,KARUR DIST, PIN - 639111.",EC,ELECTRONICS AND COMMUNICATION ENGG.,92669.5,,,,94133.0,100607.0,,2018
976,976,62b0ba0e789189e90001638e,2355,"CHERAN COLLEGE OF ENGINEERING,CHERAN NAGAR, NH-67, COIMBATORE MAIN ROAD,,KARUR DIST, PIN - 639111.",EE,ELECTRICAL AND ELECTRONICS ENGG.,97111.0,,,,101428.0,,,2018
977,977,62b0ba0e789189e900016390,2355,"CHERAN COLLEGE OF ENGINEERING,CHERAN NAGAR, NH-67, COIMBATORE MAIN ROAD,,KARUR DIST, PIN - 639111.",ME,MECHANICAL ENGINEERING,93415.0,,101703.5,102469.0,98988.0,101751.5,,2018
978,978,62b0ba0e789189e900016391,2356,"ARULMURUGAN COLLEGE OF ENGINEERING,THENNILAI (POST) , THENNILAI (VILLAGE),KARUR DIST, PIN - 639206.",CE,CIVIL ENGINEERING,103058.0,,,,,,,2018
979,979,62b0ba0e789189e90001637a,2356,"ARULMURUGAN COLLEGE OF ENGINEERING,THENNILAI (POST) , THENNILAI (VILLAGE),KARUR DIST, PIN - 639206.",CS,COMPUTER SCIENCE AND ENGG.,94708.0,,,99304.0,97107.0,101309.0,,2018
980,980,62b0ba0e789189e90001637b,2356,"ARULMURUGAN COLLEGE OF ENGINEERING,THENNILAI (POST) , THENNILAI (VILLAGE),KARUR DIST, PIN - 639206.",EC,ELECTRONICS AND COMMUNICATION ENGG.,99882.0,,,,,,,2018
981,981,62b0ba0e789189e90001637c,2356,"ARULMURUGAN COLLEGE OF ENGINEERING,THENNILAI (POST) , THENNILAI (VILLAGE),KARUR DIST, PIN - 639206.",EE,ELECTRICAL AND ELECTRONICS ENGG.,100300.5,,,,,,,2018
982,982,62b0ba0e789189e90001637d,2356,"ARULMURUGAN COLLEGE OF ENGINEERING,THENNILAI (POST) , THENNILAI (VILLAGE),KARUR DIST, PIN - 639206.",ME,MECHANICAL ENGINEERING,103380.0,,,,,,,2018
983,983,62b0ba0e789189e90001637e,2357,"V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS,NH-209,COIMBATORE-POLLACHI MAIN ROAD,COIMBATORE DIST, PIN - 642109.",CE,CIVIL ENGINEERING,101723.0,,,,102086.0,103153.0,,2018
984,984,62b0ba0e789189e90001637f,2357,"V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS,NH-209,COIMBATORE-POLLACHI MAIN ROAD,COIMBATORE DIST, PIN - 642109.",CS,COMPUTER SCIENCE AND ENGG.,34401.0,75176.0,56909.0,81495.0,72854.0,100703.0,,2018
985,985,62b0ba0e789189e900016380,2357,"V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS,NH-209,COIMBATORE-POLLACHI MAIN ROAD,COIMBATORE DIST, PIN - 642109.",EC,ELECTRONICS AND COMMUNICATION ENGG.,29543.0,77160.0,59081.0,97162.0,64703.0,102598.0,103407.0,2018
986,986,62b0ba0e789189e900016381,2357,"V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS,NH-209,COIMBATORE-POLLACHI MAIN ROAD,COIMBATORE DIST, PIN - 642109.",EE,ELECTRICAL AND ELECTRONICS ENGG.,74843.0,,94237.0,103201.0,78367.0,103109.0,,2018
987,987,62b0ba0e789189e900016382,2357,"V.S.B. COLLEGE OF ENGINEERING TECHNICAL CAMPUS,NH-209,COIMBATORE-POLLACHI MAIN ROAD,COIMBATORE DIST, PIN - 642109.",ME,MECHANICAL ENGINEERING,44557.0,,79819.0,79660.0,83755.0,100998.0,,2018
988,988,62b0ba0e789189e900016383,2358,"SCAD INSTITUTE OF TECHNOLOGY,KNOWLEDGE CITY,,TIRUPPUR DIST, PIN - 641664.",CS,COMPUTER SCIENCE AND ENGG.,96719.0,,,,,,,2018
989,989,62b0ba0e789189e900016384,2358,"SCAD INSTITUTE OF TECHNOLOGY,KNOWLEDGE CITY,,TIRUPPUR DIST, PIN - 641664.",EC,ELECTRONICS AND COMMUNICATION ENGG.,101476.0,,,,,,,2018
990,990,62b0ba0e789189e900016385,2358,"SCAD INSTITUTE OF TECHNOLOGY,KNOWLEDGE CITY,,TIRUPPUR DIST, PIN - 641664.",EE,ELECTRICAL AND ELECTRONICS ENGG.,55836.0,,,,,,,2018
991,991,62b0ba0e789189e900016386,2358,"SCAD INSTITUTE OF TECHNOLOGY,KNOWLEDGE CITY,,TIRUPPUR DIST, PIN - 641664.",ME,MECHANICAL ENGINEERING,61195.0,,,,,,,2018
992,992,62b0ba0e789189e900016387,2360,"SUGUNA COLLEGE OF ENGINEERING,NEHRU NAGAR WEST, KALAPATTY ROAD,,COIMBATORE DIST, PIN - 641014.",EC,ELECTRONICS AND COMMUNICATION ENGG.,64895.0,,,,,,,2018
993,993,62b0ba0e789189e900016388,2360,"SUGUNA COLLEGE OF ENGINEERING,NEHRU NAGAR WEST, KALAPATTY ROAD,,COIMBATORE DIST, PIN - 641014.",EE,ELECTRICAL AND ELECTRONICS ENGG.,98522.0,,,,,,,2018
994,994,62b0ba0e789189e900016389,2360,"SUGUNA COLLEGE OF ENGINEERING,NEHRU NAGAR WEST, KALAPATTY ROAD,,COIMBATORE DIST, PIN - 641014.",MC,MECHATRONICS,87523.0,,,,,,,2018
995,995,62b0ba0f789189e900016397,2360,"SUGUNA COLLEGE OF ENGINEERING,NEHRU NAGAR WEST, KALAPATTY ROAD,,COIMBATORE DIST, PIN - 641014.",ME,MECHANICAL ENGINEERING,95856.0,,,,,,,2018
996,996,62b0ba0e789189e90001638d,2362,"HOSUR INSTITUTE OF TECHNOLOGY AND SCIENCE,BEERPALLI ,RAMAPURAM VIA (POST) , ERRANDAPALLI (VILLAGE),KRISHNAGIRI DIST, PIN - 635115.",EE,ELECTRICAL AND ELECTRONICS ENGG.,93585.0,,,,,,,2018
997,997,62b0ba0e789189e900016392,2367,"ARJUN COLLEGE OF TECHNOLOGY,THAMARAIKULAM-NEGAMAM ROAD,COIMBATORE DIST, PIN - 642120.",CE,CIVIL ENGINEERING,99165.0,,,,,,,2018
998,998,62b0ba0e789189e900016393,2367,"ARJUN COLLEGE OF TECHNOLOGY,THAMARAIKULAM-NEGAMAM ROAD,COIMBATORE DIST, PIN - 642120.",CS,COMPUTER SCIENCE AND ENGG.,86732.0,,91049.0,95568.5,90803.0,100020.0,,2018
999,999,62b0ba0e789189e900016394,2367,"ARJUN COLLEGE OF TECHNOLOGY,THAMARAIKULAM-NEGAMAM ROAD,COIMBATORE DIST, PIN - 642120.",EC,ELECTRONICS AND COMMUNICATION ENGG.,101080.0,,,,,,,2018
1000,1000,62b0ba0e789189e900016395,2367,"ARJUN COLLEGE OF TECHNOLOGY,THAMARAIKULAM-NEGAMAM ROAD,COIMBATORE DIST, PIN - 642120.",MC,MECHATRONICS,92060.0,,,,,102921.0,,2018
1001,1001,62b0ba0f789189e900016396,2367,"ARJUN COLLEGE OF TECHNOLOGY,THAMARAIKULAM-NEGAMAM ROAD,COIMBATORE DIST, PIN - 642120.",ME,MECHANICAL ENGINEERING,96429.0,,100808.0,102855.0,,102313.0,,2018
1002,1002,62b0ba0f789189e900016398,2369,"GOVERNMENT COLLEGE OF ENGINEERING - DHARMAPURI,CHETTIKARAI (POST) , CHETTIKARAI (VILLAGE),DHARMAPURI DIST, PIN - 636704.",CE,CIVIL ENGINEERING,44628.0,79551.0,66051.0,58561.0,52350.0,85317.0,57887.0,2018
1003,1003,62b0ba0f789189e900016399,2369,"GOVERNMENT COLLEGE OF ENGINEERING - DHARMAPURI,CHETTIKARAI (POST) , CHETTIKARAI (VILLAGE),DHARMAPURI DIST, PIN - 636704.",CS,COMPUTER SCIENCE AND ENGG.,27619.0,43047.0,39851.0,33061.0,58618.0,73434.0,91519.0,2018
