,Unnamed: 0,_id,coc,con,brc,brn,BC,BCM,MBC,OC,SC,SCA,ST,year
126,126,62b0baafccc07e59eb46be68,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",IT,Information Technology,43630.0,59025.0,59984.0,32619.0,70278.0,96323.0,61124.0,2019
127,127,62b0baafccc07e59eb46be66,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",ME,Mechanical Engineering,72306.0,36651.0,79941.0,28988.0,83963.0,,,2019
128,128,62b0baafccc07e59eb46be67,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",AU,Automobile Engineering,,,,101575.0,,,,2019
129,129,62b0baafccc07e59eb46be6a,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",CE,Civil Engineering,,,,72528.0,,,,2019
130,130,62b0baafccc07e59eb46be69,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",CS,Computer Science and Engineering,23809.0,41653.0,35271.0,17958.0,80299.0,69616.0,59922.0,2019
131,131,62b0baafccc07e59eb46be6c,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EC,Electronics and Communication Engineering,36140.0,64213.0,53131.0,27538.0,96367.0,,,2019
132,132,62b0baafccc07e59eb46be6b,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EE,Electrical and Electronics Engineering,80242.0,60279.0,87835.0,50121.0,89162.0,,,2019
133,133,62b0baafccc07e59eb46be6d,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EI,Electronics and Instrumentation Engineering,,,,99112.0,,,,2019
134,134,62b0baafccc07e59eb46be6e,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",IT,Information Technology,29472.0,36311.0,52724.0,25109.0,88001.0,,,2019
135,135,62b0baafccc07e59eb46be6f,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",ME,Mechanical Engineering,92382.0,86982.0,87598.0,64712.0,100772.0,,,2019
136,136,62b0baafccc07e59eb46be70,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",CS,Computer Science and Engineering,100517.0,,96745.0,96503.0,100834.0,,,2019
137,137,62b0baafccc07e59eb46be71,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",EC,Electronics and Communication Engineering,,,,100172.0,,,,2019
138,138,62b0baafccc07e59eb46be72,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",EE,Electrical and Electronics Engineering,,,,98421.0,,,,2019
139,139,62b0baafccc07e59eb46be74,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",ME,Mechanical Engineering,,,,101449.0,,,,2019
140,140,62b0baafccc07e59eb46be73,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",BT,Bio Technology,39625.0,42607.0,64391.0,23228.0,66542.0,,,2019
141,141,62b0baafccc07e59eb46be75,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",CE,Civil Engineering,,,,101576.0,,,,2019
142,142,62b0baafccc07e59eb46be76,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",CH,Chemical Engineering,44451.0,60732.0,58425.0,24153.0,58155.0,88379.0,,2019
143,143,62b0baafccc07e59eb46be77,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",CS,Computer Science and Engineering,44460.0,64873.0,67034.0,32049.0,82162.0,40103.0,,2019
144,144,62b0baafccc07e59eb46be78,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",EC,Electronics and Communication Engineering,63492.0,,88805.0,47090.0,98320.0,92087.0,,2019
145,145,62b0baafccc07e59eb46be79,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",EE,Electrical and Electronics Engineering,95823.0,,100933.0,68423.0,98608.0,,,2019
146,146,62b0baafccc07e59eb46be7a,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",IT,Information Technology,56543.0,55821.0,67865.0,46194.0,72012.0,91958.0,,2019
147,147,62b0baafccc07e59eb46be7b,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",ME,Mechanical Engineering,98889.0,93331.0,90328.0,72768.0,92195.0,91226.0,,2019
148,148,62b0baafccc07e59eb46be7d,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",AE,Aeronautical Engineering,99858.0,,98014.0,75202.0,101599.0,94161.0,85941.0,2019
149,149,62b0baafccc07e59eb46be7c,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",CE,Civil Engineering,,,,86368.0,,,,2019
150,150,62b0baafccc07e59eb46be7e,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",CS,Computer Science and Engineering,101675.0,,,99369.0,99689.0,,,2019
151,151,62b0baafccc07e59eb46be82,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",EC,Electronics and Communication Engineering,101284.0,100056.0,101019.0,98543.0,101281.0,,,2019
152,152,62b0baafccc07e59eb46be7f,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",EE,Electrical and Electronics Engineering,,,,99934.0,,,,2019
153,153,62b0baafccc07e59eb46be80,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",IT,Information Technology,97836.0,,92891.0,84913.0,95235.0,,,2019
154,154,62b0baafccc07e59eb46be81,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",ME,Mechanical Engineering,,,,101124.0,,,,2019
155,155,62b0baafccc07e59eb46be83,1124,"SAMS College of Engineering and Technology, Panappakkam, Chennai-Tirupathi Road, Uthukkottai Taluk, Thiruvallur District 601102",ME,Mechanical Engineering,,,,78686.0,,,,2019
156,156,62b0baafccc07e59eb46be84,1124,"SAMS College of Engineering and Technology, Panappakkam, Chennai-Tirupathi Road, Uthukkottai Taluk, Thiruvallur District 601102",MR,Marine Engineering,38672.0,,65701.0,37648.0,52806.0,,,2019
157,157,62b0baafccc07e59eb46be85,1125,"P M R Engineering College, Adayalampattu, Maduravoyal , Vanagaram, Chennai 600095",EE,Electrical and Electronics Engineering,,,,94967.0,,,,2019
158,158,62b0baafccc07e59eb46be86,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",CS,Computer Science and Engineering,,,,86536.0,,96417.0,,2019
159,159,62b0baafccc07e59eb46be87,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",EC,Electronics and Communication Engineering,,,,101570.0,,,,2019
160,160,62b0baafccc07e59eb46be8a,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",ME,Mechanical Engineering,,,,100888.0,,,,2019
161,161,62b0baafccc07e59eb46be88,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",AE,Aeronautical Engineering,83891.0,,92214.0,65054.0,84693.0,86631.0,,2019
162,162,62b0baafccc07e59eb46be89,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",BT,Bio Technology,98592.0,,89504.0,96510.0,97199.0,,,2019
163,163,62b0baafccc07e59eb46be8b,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CE,Civil Engineering,,,,99927.0,24770.0,,,2019
164,164,62b0baafccc07e59eb46be8d,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CH,Chemical Engineering,100978.0,,,89326.0,91608.0,,,2019
165,165,62b0baafccc07e59eb46be8c,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CS,Computer Science and Engineering,101454.0,,101097.0,81078.0,100519.0,,,2019
166,166,62b0baafccc07e59eb46be8f,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",EC,Electronics and Communication Engineering,,,,99767.0,,,,2019
167,167,62b0baafccc07e59eb46be8e,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",EE,Electrical and Electronics Engineering,,,,100955.0,,,,2019
168,168,62b0baafccc07e59eb46be90,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",IT,Information Technology,75902.0,93829.0,,51589.0,73589.0,,,2019
169,169,62b0baafccc07e59eb46be91,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",ME,Mechanical Engineering,,,,100960.0,,,,2019
170,170,62b0baafccc07e59eb46be92,1128,"R M K College of Engineering and Technology, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",CS,Computer Science and Engineering,25641.0,51799.0,38935.0,19230.0,92406.0,,,2019
171,171,62b0baafccc07e59eb46be93,1128,"R M K College of Engineering and Technology, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",EC,Electronics and Communication Engineering,37376.0,42860.0,61716.0,28590.0,98842.0,,,2019
172,172,62b0baafccc07e59eb46be95,1128,"R M K College of Engineering and Technology, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",EE,Electrical and Electronics Engineering,94636.0,,80735.0,64078.0,,,,2019
173,173,62b0baafccc07e59eb46be94,1128,"R M K College of Engineering and Technology, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",ME,Mechanical Engineering,43830.0,59949.0,63623.0,30235.0,93620.0,,,2019
174,174,62b0baafccc07e59eb46be96,1131,"Vel Tech, Avadi-Alamathi Road, Chennai 600062",CS,Computer Science and Engineering,46815.0,62881.0,57888.0,30552.0,91279.0,,,2019
175,175,62b0baafccc07e59eb46be97,1131,"Vel Tech, Avadi-Alamathi Road, Chennai 600062",EC,Electronics and Communication Engineering,70082.0,79386.0,95444.0,43944.0,89724.0,,,2019
176,176,62b0baafccc07e59eb46be98,1131,"Vel Tech, Avadi-Alamathi Road, Chennai 600062",EE,Electrical and Electronics Engineering,92353.0,91968.0,94988.0,41646.0,79932.0,,,2019
177,177,62b0baafccc07e59eb46be99,1131,"Vel Tech, Avadi-Alamathi Road, Chennai 600062",ME,Mechanical Engineering,69340.0,66731.0,88824.0,37822.0,73888.0,,,2019
178,178,62b0baafccc07e59eb46be9a,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",CE,Civil Engineering,,,,99096.0,,,,2019
179,179,62b0baafccc07e59eb46be9b,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",CS,Computer Science and Engineering,101376.0,98795.0,,87698.0,99941.0,,,2019
180,180,62b0baafccc07e59eb46be9e,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",EC,Electronics and Communication Engineering,,,,100238.0,,,,2019
181,181,62b0baafccc07e59eb46be9c,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",EE,Electrical and Electronics Engineering,,,,58918.0,,,,2019
182,182,62b0baafccc07e59eb46be9d,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",ME,Mechanical Engineering,,,,85633.0,,,,2019
183,183,62b0baafccc07e59eb46be9f,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Vellore District 632 517",CE,Civil Engineering,,,,79330.0,,,,2019
184,184,62b0baafccc07e59eb46bea0,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Vellore District 632 517",CS,Computer Science and Engineering,79068.0,,74278.0,33214.0,76924.0,56031.0,,2019
185,185,62b0baafccc07e59eb46bea2,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Vellore District 632 517",EC,Electronics and Communication Engineering,82598.0,,77853.0,34014.0,82160.0,,,2019
186,186,62b0baafccc07e59eb46bea1,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Vellore District 632 517",EE,Electrical and Electronics Engineering,,,,99182.0,,,,2019
187,187,62b0baafccc07e59eb46bea3,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Vellore District 632 517",ME,Mechanical Engineering,,,,95428.0,,,,2019
188,188,62b0baafccc07e59eb46bea4,1140,"Jeppiaar Institute Of Technology, Kunnam Village, Sriperumpudur Taluk, Kancheepuram District 631604",CS,Computer Science and Engineering,37598.0,53778.0,60014.0,29073.0,91637.0,,,2019
189,189,62b0baafccc07e59eb46bea5,1140,"Jeppiaar Institute Of Technology, Kunnam Village, Sriperumpudur Taluk, Kancheepuram District 631604",EC,Electronics and Communication Engineering,92430.0,86062.0,99490.0,84955.0,86000.0,,,2019
190,190,62b0baafccc07e59eb46bea7,1140,"Jeppiaar Institute Of Technology, Kunnam Village, Sriperumpudur Taluk, Kancheepuram District 631604",EE,Electrical and Electronics Engineering,,,,89164.0,,,,2019
191,191,62b0baafccc07e59eb46bea6,1140,"Jeppiaar Institute Of Technology, Kunnam Village, Sriperumpudur Taluk, Kancheepuram District 631604",IT,Information Technology,54972.0,50856.0,61169.0,43216.0,,,,2019
192,192,62b0baafccc07e59eb46beaa,1140,"Jeppiaar Institute Of Technology, Kunnam Village, Sriperumpudur Taluk, Kancheepuram District 631604",ME,Mechanical Engineering,,,,99144.0,,,,2019
193,193,62b0baafccc07e59eb46bea9,1141,"R V S Padmavathy College of Engineering and Technology, Senthil Pakkam Village, Roshanagaram  Post, Madarapakkam Via, Gummidipoondi Taluk, Thiruvallur District 601202",CS,Computer Science and Engineering,,,,99620.0,,,,2019
194,194,62b0baafccc07e59eb46bea8,1141,"R V S Padmavathy College of Engineering and Technology, Senthil Pakkam Village, Roshanagaram  Post, Madarapakkam Via, Gummidipoondi Taluk, Thiruvallur District 601202",EE,Electrical and Electronics Engineering,,,,97997.0,,,,2019
195,195,62b0baafccc07e59eb46beab,1141,"R V S Padmavathy College of Engineering and Technology, Senthil Pakkam Village, Roshanagaram  Post, Madarapakkam Via, Gummidipoondi Taluk, Thiruvallur District 601202",ME,Mechanical Engineering,,,,100446.0,,,,2019
196,196,62b0baafccc07e59eb46beac,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",CE,Civil Engineering,,,,82847.0,,,,2019
197,197,62b0baafccc07e59eb46bead,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",CS,Computer Science and Engineering,31752.0,30848.0,46943.0,22272.0,75832.0,99075.0,,2019
198,198,62b0baafccc07e59eb46beae,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",EC,Electronics and Communication Engineering,52687.0,65260.0,68179.0,36373.0,93324.0,57588.0,,2019
199,199,62b0baafccc07e59eb46beaf,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",EE,Electrical and Electronics Engineering,,,,97670.0,,,,2019
200,200,62b0baafccc07e59eb46beb1,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",IT,Information Technology,36526.0,42787.0,60435.0,31868.0,101153.0,,,2019
201,201,62b0baafccc07e59eb46beb0,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",ME,Mechanical Engineering,95171.0,90744.0,89133.0,81173.0,96391.0,,,2019
202,202,62b0baafccc07e59eb46beb3,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",AG,Agriculture Engineering,101343.0,,95193.0,94096.0,98802.0,,73068.0,2019
203,203,62b0baafccc07e59eb46beb4,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",BM,Bio- Medical Engineering,,,100472.0,97748.0,99331.0,,,2019
204,204,62b0baafccc07e59eb46beb2,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",EC,Electronics and Communication Engineering,,,,99201.0,,,,2019
205,205,62b0baafccc07e59eb46beb7,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",FD,Food Technology,,,,100421.0,,,,2019
206,206,62b0baafccc07e59eb46bebe,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",ME,Mechanical Engineering,,,,101348.0,,,,2019
207,207,62b0baafccc07e59eb46beb5,1201,,CS,Computer Science and Engineering,,,,,,95035.0,,2019
208,208,62b0baafccc07e59eb46bec1,1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",CE,Civil Engineering,,,,98941.0,,,,2019
209,209,62b0baafccc07e59eb46bebd,1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",CS,Computer Science and Engineering,100831.0,100529.0,99060.0,72867.0,101369.0,79355.0,89012.0,2019
210,210,62b0baafccc07e59eb46bec3,1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",EC,Electronics and Communication Engineering,98333.0,101568.0,96548.0,72301.0,99574.0,101258.0,97039.0,2019
211,211,62b0baafccc07e59eb46bec4,1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",EE,Electrical and Electronics Engineering,,,,101571.0,87659.0,,,2019
212,212,62b0baafccc07e59eb46bebf,1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",IT,Information Technology,98678.0,100118.0,100790.0,61787.0,100433.0,63745.0,,2019
213,213,62b0baafccc07e59eb46beb6,1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",ME,Mechanical Engineering,100341.0,,101155.0,82247.0,100164.0,,,2019
214,214,62b0baafccc07e59eb46beb8,1206,"Jeppiaar Maamallan Engineering College, Vadamangalam Post, Kancheepuram District 602105",CS,Computer Science and Engineering,97665.0,,100694.0,96790.0,,,,2019
215,215,62b0baafccc07e59eb46beb9,1206,"Jeppiaar Maamallan Engineering College, Vadamangalam Post, Kancheepuram District 602105",EC,Electronics and Communication Engineering,,,,82465.0,,,,2019
216,216,62b0baafccc07e59eb46beba,1206,"Jeppiaar Maamallan Engineering College, Vadamangalam Post, Kancheepuram District 602105",EE,Electrical and Electronics Engineering,,,,91575.0,,,,2019
