,Unnamed: 0,_id,coc,con,brc,brn,OC,BC,BCM,MBCV,MBCDNC,MBC,SC,SCA,ST,year
651,651,62b0bb354825d977e44bffee,1437,"Rrase College of Engineering, Padappai, Chennai 601301",IT,INFORMATION TECHNOLOGY,133448,,,,,,,,,2021
652,652,62b0bb354825d977e44bffeb,1437,"Rrase College of Engineering, Padappai, Chennai 601301",ME,MECHANICAL ENGINEERING,136303,,,,,,,,,2021
653,653,62b0bb354825d977e44bffec,1438,"Sree Krishna College of Engineering, Anaicut Post, Unnai Village, Vellore District 632101",CS,COMPUTER SCIENCE AND ENGINEERING,128042,,,,,,,,,2021
654,654,62b0bb354825d977e44bffed,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi District 606202",CE,CIVIL  ENGINEERING,136164,,,,,,,,,2021
655,655,62b0bb354825d977e44bffef,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi District 606202",CS,COMPUTER SCIENCE AND ENGINEERING,118691,129179.0,,133638.0,,132881.0,132872.0,,,2021
656,656,62b0bb354825d977e44bfff0,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi District 606202",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133068,136236.0,,133378.0,,,,,,2021
657,657,62b0bb354825d977e44bfff5,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi District 606202",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,126373,134361.0,,133549.0,131487.0,,,,,2021
658,658,62b0bb354825d977e44bfff1,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi District 606202",ME,MECHANICAL ENGINEERING,134960,,,,,,,,,2021
659,659,62b0bb354825d977e44bfff3,1442,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai 600048",AD,Artificial Intelligence and Data Science,56016,76373.0,104690.0,81718.0,99422.0,63759.0,114480.0,109301.0,,2021
660,660,62b0bb354825d977e44bfff2,1442,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai 600048",BM,BIO MEDICAL ENGINEERING,83640,131240.0,110574.0,106242.0,128697.0,124524.0,127804.0,133877.0,,2021
661,661,62b0bb354825d977e44bfff4,1442,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai 600048",CS,COMPUTER SCIENCE AND ENGINEERING,59560,82602.0,100961.0,83651.0,81674.0,86864.0,89938.0,,,2021
662,662,62b0bb354825d977e44bfff6,1444,"Chendu College of Engineering & Technology, Zamin Endathur Village, Madurantakam Taluk, Chengalpattu District 603331",CS,COMPUTER SCIENCE AND ENGINEERING,136418,,,,,,,,,2021
663,663,62b0bb354825d977e44bfff7,1444,"Chendu College of Engineering & Technology, Zamin Endathur Village, Madurantakam Taluk, Chengalpattu District 603331",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,113094,,,,,,,,,2021
664,664,62b0bb354825d977e44bfff8,1444,"Chendu College of Engineering & Technology, Zamin Endathur Village, Madurantakam Taluk, Chengalpattu District 603331",ME,MECHANICAL ENGINEERING,131477,,,,,,,,,2021
665,665,62b0bb354825d977e44bfff9,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village, Gingee, Villupuram District 604151",CS,COMPUTER SCIENCE AND ENGINEERING,136387,,,,,,,,,2021
666,666,62b0bb354825d977e44bfffa,1447,"Jawahar Engineering College, Kaveri Rangan Nagar, Saligramam, Chennai 600093",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,124882,,,,,,,,,2021
667,667,62b0bb354825d977e44bfffb,1447,"Jawahar Engineering College, Kaveri Rangan Nagar, Saligramam, Chennai 600093",IT,INFORMATION TECHNOLOGY,61823,109699.0,,115383.0,,128896.0,132804.0,,,2021
668,668,62b0bb354825d977e44bfffc,1447,"Jawahar Engineering College, Kaveri Rangan Nagar, Saligramam, Chennai 600093",ME,MECHANICAL ENGINEERING,115997,,,,,,,,,2021
669,669,62b0bb354825d977e44bfffe,1449,"Saraswathy College of Engineering and Technology, NH-45, Main Road, Olakkur, Tindivanam Taluk, Villupuram District 604307",AG,AGRICULTURE ENGINEERING,125905,,,,,,,,,2021
670,670,62b0bb354825d977e44bfffd,1449,"Saraswathy College of Engineering and Technology, NH-45, Main Road, Olakkur, Tindivanam Taluk, Villupuram District 604307",CS,COMPUTER SCIENCE AND ENGINEERING,133637,,,,,,,,,2021
671,671,62b0bb354825d977e44bffff,1449,"Saraswathy College of Engineering and Technology, NH-45, Main Road, Olakkur, Tindivanam Taluk, Villupuram District 604307",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,128515,,,,,,,,,2021
672,672,62b0bb354825d977e44c0000,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",CS,COMPUTER SCIENCE AND ENGINEERING,4192,6176.0,4327.0,8171.0,12475.0,,13621.0,68902.0,,2021
673,673,62b0bb354825d977e44c0001,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,8862,11131.0,13122.0,22984.0,20369.0,23592.0,25674.0,93228.0,,2021
674,674,62b0bb354825d977e44c0002,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,15742,23584.0,16852.0,31865.0,23162.0,41542.0,63222.0,,,2021
675,675,62b0bb354825d977e44c0003,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",IT,INFORMATION TECHNOLOGY,7380,10837.0,8399.0,14155.0,13587.0,8132.0,26313.0,45717.0,,2021
676,676,62b0bb354825d977e44c0004,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",ME,MECHANICAL ENGINEERING,30079,40355.0,43758.0,57282.0,46470.0,31511.0,78963.0,,,2021
677,677,62b0bb354825d977e44c0006,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",CE,CIVIL  ENGINEERING,120120,,,,,,131862.0,,,2021
678,678,62b0bb354825d977e44c0007,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",CS,COMPUTER SCIENCE AND ENGINEERING,54709,78789.0,82312.0,81147.0,100799.0,74308.0,94507.0,,86426.0,2021
679,679,62b0bb354825d977e44c0005,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,71499,133006.0,95836.0,96418.0,122845.0,109607.0,110643.0,114658.0,110690.0,2021
680,680,62b0bb354825d977e44c0009,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,101149,,134627.0,,,111386.0,136920.0,,,2021
681,681,62b0bb354825d977e44c0008,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",ME,MECHANICAL ENGINEERING,123273,130298.0,,135156.0,,,128948.0,,,2021
682,682,62b0bb354825d977e44c000a,1501,"Adhiparasakthi College of Engineering, Kalavai, Ranipet District 632506",CE,CIVIL  ENGINEERING,132397,,,,,,,,,2021
683,683,62b0bb354825d977e44c000b,1501,"Adhiparasakthi College of Engineering, Kalavai, Ranipet District 632506",CS,COMPUTER SCIENCE AND ENGINEERING,82320,104450.0,115917.0,84227.0,,85780.0,134086.0,,,2021
684,684,62b0bb354825d977e44c000c,1501,"Adhiparasakthi College of Engineering, Kalavai, Ranipet District 632506",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,83735,132197.0,,98867.0,,,,,,2021
685,685,62b0bb354825d977e44c000d,1501,"Adhiparasakthi College of Engineering, Kalavai, Ranipet District 632506",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,127731,,,132562.0,,,,,,2021
686,686,62b0bb354825d977e44c000f,1501,"Adhiparasakthi College of Engineering, Kalavai, Ranipet District 632506",IT,INFORMATION TECHNOLOGY,53822,94172.0,,65417.0,68466.0,102474.0,104281.0,,,2021
687,687,62b0bb354825d977e44c000e,1501,"Adhiparasakthi College of Engineering, Kalavai, Ranipet District 632506",ME,MECHANICAL ENGINEERING,134365,,,,,,,,,2021
688,688,62b0bb354825d977e44c0010,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",BT,BIO TECHNOLOGY,135320,,,,,,,,,2021
689,689,62b0bb354825d977e44c0011,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",CE,CIVIL  ENGINEERING,135590,,,,,,,,,2021
690,690,62b0bb354825d977e44c0012,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",CH,CHEMICAL  ENGINEERING,130667,,,,,,,,,2021
691,691,62b0bb354825d977e44c0013,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",CS,COMPUTER SCIENCE AND ENGINEERING,118382,125993.0,,127149.0,,,,,,2021
692,692,62b0bb354825d977e44c0014,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",IT,INFORMATION TECHNOLOGY,91724,133515.0,,120848.0,,,,,,2021
693,693,62b0bb354825d977e44c0015,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",ME,MECHANICAL ENGINEERING,134750,,,,,,,,,2021
694,694,62b0bb354825d977e44c0016,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",BT,BIO TECHNOLOGY,53999,85587.0,,89830.0,72786.0,,125560.0,,,2021
695,695,62b0bb354825d977e44c0017,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",CE,CIVIL  ENGINEERING,134381,0.0,,,,,,,,2021
696,696,62b0bb354825d977e44c0019,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",CH,CHEMICAL  ENGINEERING,108376,134728.0,,134378.0,,,,,,2021
697,697,62b0bb354825d977e44c0018,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",CS,COMPUTER SCIENCE AND ENGINEERING,46363,66816.0,83220.0,85197.0,113052.0,104327.0,136161.0,,,2021
698,698,62b0bb354825d977e44c001a,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,67370,83359.0,68913.0,75124.0,88844.0,109218.0,133120.0,,,2021
699,699,62b0bb354825d977e44c001b,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,65392,104802.0,,81484.0,113342.0,126219.0,121914.0,,,2021
700,700,62b0bb354825d977e44c001c,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",IT,INFORMATION TECHNOLOGY,43055,62443.0,67378.0,74656.0,78843.0,80711.0,119071.0,49667.0,,2021
701,701,62b0bb354825d977e44c001d,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",ME,MECHANICAL ENGINEERING,88367,133699.0,107856.0,106489.0,,,114759.0,,,2021
702,702,62b0bb354825d977e44c001e,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",CE,CIVIL  ENGINEERING,133155,,,,,,,,,2021
703,703,62b0bb354825d977e44c001f,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",CS,COMPUTER SCIENCE AND ENGINEERING,44431,93931.0,49229.0,77506.0,122980.0,125134.0,135333.0,,,2021
704,704,62b0bb354825d977e44c0020,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,92360,124858.0,117181.0,122716.0,,,,,,2021
705,705,62b0bb354825d977e44c0022,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,99429,121050.0,128361.0,,,,124129.0,,,2021
706,706,62b0bb354825d977e44c0023,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",IT,INFORMATION TECHNOLOGY,65373,94261.0,72613.0,82275.0,132235.0,112687.0,110267.0,,,2021
707,707,62b0bb354825d977e44c0021,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",ME,MECHANICAL ENGINEERING,131596,,,,,,,,,2021
708,708,62b0bb354825d977e44c0025,1507,"Ganadipathy Tulsi’s Jain Engineering College, Kaniyambadi, Vellore District 632102",CS,COMPUTER SCIENCE AND ENGINEERING,81122,124842.0,,97798.0,93564.0,95694.0,103921.0,90379.0,,2021
709,709,62b0bb354825d977e44c0026,1507,"Ganadipathy Tulsi’s Jain Engineering College, Kaniyambadi, Vellore District 632102",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133789,,,135450.0,,,,,,2021
710,710,62b0bb354825d977e44c0024,1507,"Ganadipathy Tulsi’s Jain Engineering College, Kaniyambadi, Vellore District 632102",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,132954,,,,,,,,,2021
711,711,62b0bb354825d977e44c0028,1507,"Ganadipathy Tulsi’s Jain Engineering College, Kaniyambadi, Vellore District 632102",IT,INFORMATION TECHNOLOGY,83628,100410.0,,108569.0,116157.0,,135385.0,,,2021
712,712,62b0bb354825d977e44c0027,1507,"Ganadipathy Tulsi’s Jain Engineering College, Kaniyambadi, Vellore District 632102",ME,MECHANICAL ENGINEERING,129765,,,,,,,,,2021
713,713,62b0bb354825d977e44c002a,1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",CE,CIVIL  ENGINEERING,119028,,,,,,,,,2021
714,714,62b0bb354825d977e44c0029,1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",CS,COMPUTER SCIENCE AND ENGINEERING,40904,48068.0,71509.0,72445.0,79771.0,67347.0,106756.0,,,2021
715,715,62b0bb354825d977e44c002c,1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,71948,103710.0,88536.0,102161.0,121433.0,90798.0,130006.0,,,2021
716,716,62b0bb354825d977e44c002b,1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,123982,131350.0,,134619.0,,131421.0,133563.0,,,2021
717,717,62b0bb354825d977e44c002d,1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,129417,,,,,,,,,2021
718,718,62b0bb354825d977e44c002e,1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",IT,INFORMATION TECHNOLOGY,51653,62183.0,56523.0,65006.0,83553.0,67100.0,98766.0,,,2021
719,719,62b0bb354825d977e44c002f,1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",ME,MECHANICAL ENGINEERING,134925,,,,,,,,,2021
720,720,62b0bb354825d977e44c0031,1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",CE,CIVIL  ENGINEERING,135553,,,,,,,,,2021
721,721,62b0bb354825d977e44c0030,1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",CS,COMPUTER SCIENCE AND ENGINEERING,92329,136058.0,127467.0,129606.0,117345.0,125658.0,125899.0,111874.0,,2021
722,722,62b0bb354825d977e44c0032,1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136856,,,,,,,,,2021
723,723,62b0bb354825d977e44c0033,1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,130330,,,136924.0,,,,,,2021
724,724,62b0bb354825d977e44c003e,1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",ME,MECHANICAL ENGINEERING,136365,,,,,,,,,2021
725,725,62b0bb354825d977e44c004c,1511,"Ranipettai Engineering College, Thenkadappanthangal, Ranipet District 632513",CE,CIVIL  ENGINEERING,136500,,,,,,,,,2021
726,726,62b0bb354825d977e44c004d,1511,"Ranipettai Engineering College, Thenkadappanthangal, Ranipet District 632513",CS,COMPUTER SCIENCE AND ENGINEERING,62349,,,,,,,,,2021
727,727,62b0bb354825d977e44c0034,1511,"Ranipettai Engineering College, Thenkadappanthangal, Ranipet District 632513",ME,MECHANICAL ENGINEERING,116734,,,,,,,,,2021
728,728,62b0bb354825d977e44c0049,1512,"S K P Engineering College, Thiruvannamalai District 606611",CS,COMPUTER SCIENCE AND ENGINEERING,121553,130359.0,,129849.0,,,,,,2021
729,729,62b0bb354825d977e44c0044,1512,"S K P Engineering College, Thiruvannamalai District 606611",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,132191,,,,,,,,,2021
730,730,62b0bb354825d977e44c004b,1512,"S K P Engineering College, Thiruvannamalai District 606611",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,125518,,,,,,,,,2021
731,731,62b0bb354825d977e44c004a,1512,"S K P Engineering College, Thiruvannamalai District 606611",IT,INFORMATION TECHNOLOGY,127243,,136181.0,128231.0,133438.0,,,,,2021
732,732,62b0bb354825d977e44c0035,1512,"S K P Engineering College, Thiruvannamalai District 606611",ME,MECHANICAL ENGINEERING,127739,,,,,,,,,2021
733,733,62b0bb354825d977e44c0036,1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",CE,CIVIL  ENGINEERING,120211,,,,,,,,,2021
734,734,62b0bb354825d977e44c0037,1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",CS,COMPUTER SCIENCE AND ENGINEERING,98196,128444.0,,125204.0,103790.0,,130259.0,121046.0,,2021
735,735,62b0bb354825d977e44c0038,1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,110136,,,,,,,,,2021
736,736,62b0bb354825d977e44c0039,1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,134876,,,,,,,,,2021
737,737,62b0bb354825d977e44c003a,1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",IT,INFORMATION TECHNOLOGY,84463,111983.0,123528.0,126639.0,,,118694.0,,,2021
738,738,62b0bb354825d977e44c003b,1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",ME,MECHANICAL ENGINEERING,131224,,,,,,,,,2021
739,739,62b0bb354825d977e44c003c,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",CE,CIVIL  ENGINEERING,43867,60676.0,78362.0,51807.0,51178.0,48421.0,72334.0,80731.0,,2021
740,740,62b0bb354825d977e44c003d,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",CS,COMPUTER SCIENCE AND ENGINEERING,12226,14576.0,13157.0,14862.0,23897.0,18229.0,35933.0,65335.0,60926.0,2021
741,741,62b0bb354825d977e44c004f,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,20636,28917.0,41402.0,28489.0,39371.0,27131.0,53173.0,68776.0,86401.0,2021
742,742,62b0bb354825d977e44c003f,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,28018,35704.0,60694.0,31399.0,40612.0,30794.0,58272.0,80383.0,,2021
743,743,62b0bb354825d977e44c0040,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",ME,MECHANICAL ENGINEERING,48071,61267.0,74954.0,56854.0,80639.0,54727.0,79670.0,101290.0,81501.0,2021
744,744,62b0bb354825d977e44c0041,1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",CE,CIVIL  ENGINEERING,89138,,,,,,,,,2021
745,745,62b0bb354825d977e44c0042,1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",CS,COMPUTER SCIENCE AND ENGINEERING,136819,,,,,,,,,2021
746,746,62b0bb354825d977e44c0043,1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,134720,,,,,,,,,2021
747,747,62b0bb354825d977e44c0045,1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",IT,INFORMATION TECHNOLOGY,107590,133586.0,,120439.0,,,133666.0,,,2021
748,748,62b0bb354825d977e44c0047,1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",ME,MECHANICAL ENGINEERING,136585,,,,,,,,,2021
749,749,62b0bb354825d977e44c0046,1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",AE,AERONAUTICAL ENGINEERING,61674,,,,,,,,,2021
750,750,62b0bb354825d977e44c0048,1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",CS,COMPUTER SCIENCE AND ENGINEERING,126850,,,,,,,,,2021
751,751,62b0bb354825d977e44c004e,1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,134648,,,,,,,,,2021
